"HYBAS_ID","Quarter","Year","TimeSeriesID","SurveyID","Species","Abundance","UnitAbundance","SourceID","SiteID","Protocol","BioRealm","HydroBasin","Country","Region","Province","Waterbody","lat","long","ZONE","ROW_","ORD_STRA","ORD_STRA2"
"5916",2070053560,"2",2006,"G5287","nfp23305","Barbatula barbatula",3.871,"Ind.100m2",27,"S11570","Electrofishing","Palearctic",2080053560,"GBR","ENGLAND","NORFOLK","UPPER RIVER WENSUM",52.82759,0.861771473,31,"U",3,"3"
"5917",2070053560,"2",2006,"G5287","nfp23305","Cottus gobio",0.774,"Ind.100m2",27,"S11570","Electrofishing","Palearctic",2080053560,"GBR","ENGLAND","NORFOLK","UPPER RIVER WENSUM",52.82759,0.861771473,31,"U",3,"3"
"5918",2070053560,"2",2006,"G5287","nfp23305","Esox lucius",0.516,"Ind.100m2",27,"S11570","Electrofishing","Palearctic",2080053560,"GBR","ENGLAND","NORFOLK","UPPER RIVER WENSUM",52.82759,0.861771473,31,"U",3,"3"
"5919",2070053560,"2",2006,"G5287","nfp23305","Gasterosteus aculeatus",0.065,"Ind.100m2",27,"S11570","Electrofishing","Palearctic",2080053560,"GBR","ENGLAND","NORFOLK","UPPER RIVER WENSUM",52.82759,0.861771473,31,"U",3,"3"
"5920",2070053560,"2",2006,"G5287","nfp23305","Leuciscus leuciscus",0.968,"Ind.100m2",27,"S11570","Electrofishing","Palearctic",2080053560,"GBR","ENGLAND","NORFOLK","UPPER RIVER WENSUM",52.82759,0.861771473,31,"U",3,"3"
"5921",2070053560,"2",2006,"G5287","nfp23305","Phoxinus phoxinus",10.065,"Ind.100m2",27,"S11570","Electrofishing","Palearctic",2080053560,"GBR","ENGLAND","NORFOLK","UPPER RIVER WENSUM",52.82759,0.861771473,31,"U",3,"3"
"5922",2070053560,"2",2006,"G5287","nfp23305","Pungitius pungitius",0.065,"Ind.100m2",27,"S11570","Electrofishing","Palearctic",2080053560,"GBR","ENGLAND","NORFOLK","UPPER RIVER WENSUM",52.82759,0.861771473,31,"U",3,"3"
"5923",2070053560,"2",2006,"G5287","nfp23305","Rutilus rutilus",0.194,"Ind.100m2",27,"S11570","Electrofishing","Palearctic",2080053560,"GBR","ENGLAND","NORFOLK","UPPER RIVER WENSUM",52.82759,0.861771473,31,"U",3,"3"
"5924",2070053560,"2",2006,"G5287","nfp23305","Salmo trutta",0.194,"Ind.100m2",27,"S11570","Electrofishing","Palearctic",2080053560,"GBR","ENGLAND","NORFOLK","UPPER RIVER WENSUM",52.82759,0.861771473,31,"U",3,"3"
"5925",2070053560,"2",2006,"G5292","nfp23363","Anguilla anguilla",0.233,"Ind.100m2",27,"S11575","Electrofishing","Palearctic",2080053560,"GBR","ENGLAND","NORFOLK","RIVER WENSUM",52.82163,0.885130477,31,"U",3,"3"
"5926",2070053560,"2",2006,"G5292","nfp23363","Barbatula barbatula",8.385,"Ind.100m2",27,"S11575","Electrofishing","Palearctic",2080053560,"GBR","ENGLAND","NORFOLK","RIVER WENSUM",52.82163,0.885130477,31,"U",3,"3"
"5927",2070053560,"2",2006,"G5292","nfp23363","Cottus gobio",0.543,"Ind.100m2",27,"S11575","Electrofishing","Palearctic",2080053560,"GBR","ENGLAND","NORFOLK","RIVER WENSUM",52.82163,0.885130477,31,"U",3,"3"
