"HYBAS_ID","Quarter.x","UnitAbundance","Year","TimeSeriesID","SurveyID","Species","Abundance","SourceID","SiteID","Protocol","BioRealm","HydroBasin","Country","Region","Province","Waterbody","lat","long","ZONE","ROW_","ORD_STRA","ORD_STRA2","dis_m3_pyr","ele_mt_cav","tmp_dc_cyr","pre_mm_cyr","hft_ix_c93","hft_ix_c09","CSI","CSI_FF2"
"1",7070327640,"3","Count",2001,"G1818","mon768","Oncorhynchus clarkii",14,25,"S8010","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","FISHTRAP CREEK",47.81462,-115.1397,11,"TRUE",2,2,1.977,1354,41,706,10,10,100,1
"2",7070327640,"3","Count",2001,"G1818","mon768","Prosopium williamsoni",1,25,"S8010","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","FISHTRAP CREEK",47.81462,-115.1397,11,"TRUE",2,2,1.977,1354,41,706,10,10,100,1
"3",7070327640,"3","Count",2001,"G1818","mon768","Salvelinus confluentus",61,25,"S8010","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","FISHTRAP CREEK",47.81462,-115.1397,11,"TRUE",2,2,1.977,1354,41,706,10,10,100,1
"4",7070327640,"3","Count",2001,"G1817","mon748","Oncorhynchus clarkii",52,25,"S7951","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","FISHTRAP CREEK",47.76383,-115.0749,11,"TRUE",2,2,2.832,1186,50,644,10,10,100,1
"5",7070327640,"3","Count",2001,"G1817","mon748","Oncorhynchus mykiss",9,25,"S7951","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","FISHTRAP CREEK",47.76383,-115.0749,11,"TRUE",2,2,2.832,1186,50,644,10,10,100,1
"6",7070327640,"3","Count",2001,"G1817","mon748","Prosopium williamsoni",2,25,"S7951","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","FISHTRAP CREEK",47.76383,-115.0749,11,"TRUE",2,2,2.832,1186,50,644,10,10,100,1
"7",7070327640,"3","Count",2001,"G1817","mon748","Salvelinus confluentus",40,25,"S7951","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","FISHTRAP CREEK",47.76383,-115.0749,11,"TRUE",2,2,2.832,1186,50,644,10,10,100,1
"8",7070327640,"3","Count",2001,"G1817","mon748","Salvelinus fontinalis",1,25,"S7951","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","FISHTRAP CREEK",47.76383,-115.0749,11,"TRUE",2,2,2.832,1186,50,644,10,10,100,1
"9",7070327640,"3","Count",2001,"G1824","mon839","Salvelinus confluentus",69,25,"S8076","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","WEST FORK THOMPSON RIVER",47.70249,-115.2067,11,"TRUE",2,2,0.691,1398,39,752,12,12,100,1
"10",7070327640,"3","Count",2001,"G1823","mon831","Oncorhynchus clarkii",45,25,"S8066","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","WEST FORK THOMPSON RIVER",47.66171,-115.193,11,"TRUE",2,2,0.974,1484,37,750,13,13,99.985,1
"11",7070327640,"3","Count",2001,"G1823","mon831","Salvelinus confluentus",8,25,"S8066","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","WEST FORK THOMPSON RIVER",47.66171,-115.193,11,"TRUE",2,2,0.974,1484,37,750,13,13,99.985,1
"12",7070327640,"3","Count",2001,"G1832","mon1003","Oncorhynchus clarkii",46,25,"S8258","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","PROSPECT CREEK",47.57055,-115.6719,11,"TRUE",2,2,0.575,1464,41,956,12,12,100,1
"13",7070327640,"3","Count",2001,"G1832","mon1003","Salvelinus confluentus",18,25,"S8258","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","PROSPECT CREEK",47.57055,-115.6719,11,"TRUE",2,2,0.575,1464,41,956,12,12,100,1
"14",7070327640,"3","Count",2001,"G1830","mon982","Salvelinus confluentus",36,25,"S8236","Electrofishing_backpack","Nearctic",7080014930,"USA","MONTANA","SANDERS","PROSPECT CREEK",47.57597,-115.6501,11,"TRUE",2,2,0.996,1462,42,939,12,12,99.97,1
