"HYBAS_ID","Quarter.x","UnitAbundance","Year","TimeSeriesID","SurveyID","Species","Abundance","SourceID","SiteID","Protocol","BioRealm","HydroBasin","Country","Region","Province","Waterbody","lat","long","ZONE","ROW_","ORD_STRA","ORD_STRA2","dis_m3_pyr","ele_mt_cav","tmp_dc_cyr","pre_mm_cyr","hft_ix_c93","hft_ix_c09","CSI","CSI_FF2"
"1",5070070110,"2","Count",2013,"G154","ehm140-0001_22","Anguilla reinhardtii",3,6,"S7868","Electrofishing_backpack","Australasia",5080070220,"AUS","QUEENSLAND","COOLOOLA (EXCL. GYMPIE)","NOOSA RIVER",-26.05719,153.0072,56,"J",2,2,1.548,25,210,1444,22,32,99.88165,2
"2",5070070110,"2","Count",2013,"G154","ehm140-0001_22","Gobiomorphus australis",31,6,"S7868","Electrofishing_backpack","Australasia",5080070220,"AUS","QUEENSLAND","COOLOOLA (EXCL. GYMPIE)","NOOSA RIVER",-26.05719,153.0072,56,"J",2,2,1.548,25,210,1444,22,32,99.88165,2
"3",5070070110,"2","Count",2013,"G154","ehm140-0001_22","Hypseleotris compressa",28,6,"S7868","Electrofishing_backpack","Australasia",5080070220,"AUS","QUEENSLAND","COOLOOLA (EXCL. GYMPIE)","NOOSA RIVER",-26.05719,153.0072,56,"J",2,2,1.548,25,210,1444,22,32,99.88165,2
"4",5070070110,"2","Count",2013,"G154","ehm140-0001_22","Melanotaenia duboulayi",4,6,"S7868","Electrofishing_backpack","Australasia",5080070220,"AUS","QUEENSLAND","COOLOOLA (EXCL. GYMPIE)","NOOSA RIVER",-26.05719,153.0072,56,"J",2,2,1.548,25,210,1444,22,32,99.88165,2
"5",5070070110,"2","Count",2013,"G154","ehm140-0001_22","Notesthes robusta",1,6,"S7868","Electrofishing_backpack","Australasia",5080070220,"AUS","QUEENSLAND","COOLOOLA (EXCL. GYMPIE)","NOOSA RIVER",-26.05719,153.0072,56,"J",2,2,1.548,25,210,1444,22,32,99.88165,2
"6",5070070110,"2","Count",2013,"G154","ehm140-0001_22","Retropinna semoni",1,6,"S7868","Electrofishing_backpack","Australasia",5080070220,"AUS","QUEENSLAND","COOLOOLA (EXCL. GYMPIE)","NOOSA RIVER",-26.05719,153.0072,56,"J",2,2,1.548,25,210,1444,22,32,99.88165,2
"7",5070070110,"2","Count",2013,"G154","ehm140-0001_22","Rhadinocentrus ornatus",18,6,"S7868","Electrofishing_backpack","Australasia",5080070220,"AUS","QUEENSLAND","COOLOOLA (EXCL. GYMPIE)","NOOSA RIVER",-26.05719,153.0072,56,"J",2,2,1.548,25,210,1444,22,32,99.88165,2
"8",5070070110,"2","Count",2013,"G156","ehm140-0003_22","Anguilla reinhardtii",18,6,"S7870","Electrofishing_backpack","Australasia",5080070220,"AUS","QUEENSLAND","NOOSA BAL","KIN KIN CREEK",-26.2532,152.9569,56,"J",1,1,0.182,54,206,1527,40,50,99.88665,1
"9",5070070110,"2","Count",2013,"G156","ehm140-0003_22","Gobiomorphus australis",21,6,"S7870","Electrofishing_backpack","Australasia",5080070220,"AUS","QUEENSLAND","NOOSA BAL","KIN KIN CREEK",-26.2532,152.9569,56,"J",1,1,0.182,54,206,1527,40,50,99.88665,1
"10",5070070110,"2","Count",2013,"G156","ehm140-0003_22","Hypseleotris compressa",14,6,"S7870","Electrofishing_backpack","Australasia",5080070220,"AUS","QUEENSLAND","NOOSA BAL","KIN KIN CREEK",-26.2532,152.9569,56,"J",1,1,0.182,54,206,1527,40,50,99.88665,1
"11",5070070110,"2","Count",2013,"G156","ehm140-0003_22","Notesthes robusta",1,6,"S7870","Electrofishing_backpack","Australasia",5080070220,"AUS","QUEENSLAND","NOOSA BAL","KIN KIN CREEK",-26.2532,152.9569,56,"J",1,1,0.182,54,206,1527,40,50,99.88665,1
"12",5070070110,"2","Count",2013,"G156","ehm140-0003_22","Rhadinocentrus ornatus",2,6,"S7870","Electrofishing_backpack","Australasia",5080070220,"AUS","QUEENSLAND","NOOSA BAL","KIN KIN CREEK",-26.2532,152.9569,56,"J",1,1,0.182,54,206,1527,40,50,99.88665,1
"13",5070070110,"2","Count",2013,"G156","ehm140-0003_22","Tandanus tandanus",1,6,"S7870","Electrofishing_backpack","Australasia",5080070220,"AUS","QUEENSLAND","NOOSA BAL","KIN KIN CREEK",-26.2532,152.9569,56,"J",1,1,0.182,54,206,1527,40,50,99.88665,1
"14",5070070110,"2","Count",2013,"G155","ehm140-0002_22","Anguilla australis australis",1,6,"S7869","Electrofishing_backpack","Australasia",5080070220,"AUS","QUEENSLAND","NOOSA BAL","SANDY CREEK",-26.29785,152.9304,56,"J",1,1,0.239,70,204,1563,36,46,99.82845,1
