"HYBAS_ID","Quarter.x","UnitAbundance","Year","TimeSeriesID","SurveyID","Species","Abundance","SourceID","SiteID","Protocol","BioRealm","HydroBasin","Country","Region","Province","Waterbody","lat","long","ZONE","ROW_","ORD_STRA","ORD_STRA2","dis_m3_pyr","ele_mt_cav","tmp_dc_cyr","pre_mm_cyr","hft_ix_c93","hft_ix_c09","CSI","CSI_FF2"
"1",2070029790,"3","Ind.100m2",2010,"G421","fin931","Alburnus alburnus",0.51,7,"S11760","Electrofishing_backpack","Palearctic",2080029790,"FIN","OULU","NORTHERN OSTROBOTHNIA","PYHAJOEN ALA-JAKESKIOSA",63.98083,25.66175,35,"V",1,1,0.316,107,20,530,77,72,99.92265,1
"2",2070029790,"3","Ind.100m2",2010,"G421","fin931","Barbatula barbatula",8.673,7,"S11760","Electrofishing_backpack","Palearctic",2080029790,"FIN","OULU","NORTHERN OSTROBOTHNIA","PYHAJOEN ALA-JAKESKIOSA",63.98083,25.66175,35,"V",1,1,0.316,107,20,530,77,72,99.92265,1
"3",2070029790,"3","Ind.100m2",2010,"G421","fin931","Cottus gobio",13.265,7,"S11760","Electrofishing_backpack","Palearctic",2080029790,"FIN","OULU","NORTHERN OSTROBOTHNIA","PYHAJOEN ALA-JAKESKIOSA",63.98083,25.66175,35,"V",1,1,0.316,107,20,530,77,72,99.92265,1
"4",2070029790,"3","Ind.100m2",2010,"G421","fin931","Perca fluviatilis",0.51,7,"S11760","Electrofishing_backpack","Palearctic",2080029790,"FIN","OULU","NORTHERN OSTROBOTHNIA","PYHAJOEN ALA-JAKESKIOSA",63.98083,25.66175,35,"V",1,1,0.316,107,20,530,77,72,99.92265,1
"5",2070029790,"3","Ind.100m2",2010,"G421","fin931","Phoxinus phoxinus",17.347,7,"S11760","Electrofishing_backpack","Palearctic",2080029790,"FIN","OULU","NORTHERN OSTROBOTHNIA","PYHAJOEN ALA-JAKESKIOSA",63.98083,25.66175,35,"V",1,1,0.316,107,20,530,77,72,99.92265,1
"6",2070029790,"3","Ind.100m2",2010,"G421","fin931","Rutilus rutilus",2.551,7,"S11760","Electrofishing_backpack","Palearctic",2080029790,"FIN","OULU","NORTHERN OSTROBOTHNIA","PYHAJOEN ALA-JAKESKIOSA",63.98083,25.66175,35,"V",1,1,0.316,107,20,530,77,72,99.92265,1
"7",2070029790,"3","Ind.100m2",2010,"G313","fin930","Alburnus alburnus",1.176,7,"S8662","Electrofishing_backpack","Palearctic",2080029790,"FIN","OULU","NORTHERN OSTROBOTHNIA","KARSAMAENJOKI",63.95448,25.79796,35,"V",3,3,5.504,105,20,535,44,47,99.9641,1
"8",2070029790,"3","Ind.100m2",2010,"G313","fin930","Barbatula barbatula",2.353,7,"S8662","Electrofishing_backpack","Palearctic",2080029790,"FIN","OULU","NORTHERN OSTROBOTHNIA","KARSAMAENJOKI",63.95448,25.79796,35,"V",3,3,5.504,105,20,535,44,47,99.9641,1
"9",2070029790,"3","Ind.100m2",2010,"G313","fin930","Cottus gobio",12.941,7,"S8662","Electrofishing_backpack","Palearctic",2080029790,"FIN","OULU","NORTHERN OSTROBOTHNIA","KARSAMAENJOKI",63.95448,25.79796,35,"V",3,3,5.504,105,20,535,44,47,99.9641,1
"10",2070029790,"3","Ind.100m2",2010,"G313","fin930","Esox lucius",0.588,7,"S8662","Electrofishing_backpack","Palearctic",2080029790,"FIN","OULU","NORTHERN OSTROBOTHNIA","KARSAMAENJOKI",63.95448,25.79796,35,"V",3,3,5.504,105,20,535,44,47,99.9641,1
