"HYBAS_ID","Quarter.x","UnitAbundance","Year","TimeSeriesID","SurveyID","Species","Abundance","SourceID","SiteID","Protocol","BioRealm","HydroBasin","Country","Region","Province","Waterbody","lat","long","ZONE","ROW_","ORD_STRA","ORD_STRA2","dis_m3_pyr","ele_mt_cav","tmp_dc_cyr","pre_mm_cyr","hft_ix_c93","hft_ix_c09","CSI","CSI_FF2"
"1",6070709820,"2/3","Count",2013,"G82","alt61","Aspidoras fuscoguttatus",4,2,"S12851","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","POPULINA","UNNAMED TRIBUTARY RIBEIRAO SANTA RITA",-19.97309,-50.44775,22,"K",3,1,6.853,442,230,1213,119,92,99.95905,1
"2",6070709820,"2/3","Count",2013,"G82","alt61","Astyanax lacustris",2,2,"S12851","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","POPULINA","UNNAMED TRIBUTARY RIBEIRAO SANTA RITA",-19.97309,-50.44775,22,"K",3,1,6.853,442,230,1213,119,92,99.95905,1
"3",6070709820,"2/3","Count",2013,"G82","alt61","Gymnotus sylvius",1,2,"S12851","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","POPULINA","UNNAMED TRIBUTARY RIBEIRAO SANTA RITA",-19.97309,-50.44775,22,"K",3,1,6.853,442,230,1213,119,92,99.95905,1
"4",6070709820,"2/3","Count",2013,"G82","alt61","Knodus moenkhausii",9,2,"S12851","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","POPULINA","UNNAMED TRIBUTARY RIBEIRAO SANTA RITA",-19.97309,-50.44775,22,"K",3,1,6.853,442,230,1213,119,92,99.95905,1
"5",6070709820,"2/3","Count",2013,"G82","alt61","Laetacara araguaiae",6,2,"S12851","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","POPULINA","UNNAMED TRIBUTARY RIBEIRAO SANTA RITA",-19.97309,-50.44775,22,"K",3,1,6.853,442,230,1213,119,92,99.95905,1
"6",6070709820,"2/3","Count",2013,"G82","alt61","Pyrrhulina australis",4,2,"S12851","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","POPULINA","UNNAMED TRIBUTARY RIBEIRAO SANTA RITA",-19.97309,-50.44775,22,"K",3,1,6.853,442,230,1213,119,92,99.95905,1
"7",6070709820,"2/3","Count",2013,"G91","alt70","Astyanax lacustris",276,2,"S12860","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MESOPOLIS","UNNAMED TRIBUTARY CORREGO DO ARARA",-19.9912,-50.62257,22,"K",1,1,0.225,411,230,1216,113,77,99.84575,1
"8",6070709820,"2/3","Count",2013,"G91","alt70","Cichlasoma paranaense",18,2,"S12860","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MESOPOLIS","UNNAMED TRIBUTARY CORREGO DO ARARA",-19.9912,-50.62257,22,"K",1,1,0.225,411,230,1216,113,77,99.84575,1
"9",6070709820,"2/3","Count",2013,"G91","alt70","Gymnotus sylvius",2,2,"S12860","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MESOPOLIS","UNNAMED TRIBUTARY CORREGO DO ARARA",-19.9912,-50.62257,22,"K",1,1,0.225,411,230,1216,113,77,99.84575,1
"10",6070709820,"2/3","Count",2013,"G91","alt70","Hoplias malabaricus",5,2,"S12860","Electrofishing","Neotropics",6080016970,"BRA","SAO PAULO","MESOPOLIS","UNNAMED TRIBUTARY CORREGO DO ARARA",-19.9912,-50.62257,22,"K",1,1,0.225,411,230,1216,113,77,99.84575,1
